3,42072,23762,475,130,40184,18675,24049,3,1,30,Unique Rabbit 818
1,18649,38499,382,31,29131,23084,6988,4,1,56,Optimistic Unicorn 917
8,39241,40445,377,198,19226,4688,32477,2,1,30,Unique Rabbit 88
7,80328,17924,41,146,24255,20148,34687,1,2,56,Witty Yak 622
9,52243,10893,145,64,18692,23707,39173,2,2,56,Brave Xerus 394
3,71201,14155,188,23,26989,14707,27211,4,1,30,Calm Narwhal 402
3,24913,18152,278,50,42518,29758,42002,3,1,40,Witty Panda 575
6,75656,40388,370,107,33245,26006,49620,4,1,50,Quiet Xerus 81
8,97251,8183,26,57,1812,12461,28223,3,1,21,Noble Tiger 185
9,37830,40229,413,116,33789,16521,12327,3,2,21,Rational Falcon 547
9,95955,34292,109,52,16038,26102,21728,3,1,21,Brave Vulture 869
10,48899,854,46,168,36038,6134,23912,1,2,40,Happy Wolf 209
5,32392,2253,314,71,37916,24516,43287,4,2,50,Youthful Giraffe 257
3,20252,12204,246,196,19699,2230,17669,4,2,30,Lively Falcon 55
10,37158,30264,82,53,2028,12971,17073,2,1,56,Jolly Dragon 225
8,53289,5688,225,169,29348,12313,35980,4,2,50,Lively Horse 671
8,40776,34363,378,155,49091,11696,13834,3,1,50,Youthful Koala 420
2,34752,32339,129,111,28959,11826,44683,4,2,21,Lively Lion 870
10,76220,31878,377,113,38586,17446,48677,2,2,21,Fancy Iguana 140
7,91567,40805,296,172,48034,13803,26179,4,2,40,Eager Yak 627
4,38284,27691,237,111,26626,2617,25955,3,1,21,Gentle Narwhal 170
1,24644,5576,452,55,42626,17940,36074,3,2,56,Zealous Koala 126
10,74238,29721,281,22,35587,8820,47413,4,2,40,Noble Jaguar 586
8,88862,7962,448,122,46370,7025,8037,3,1,21,Kind Giraffe 477
6,17027,12512,391,156,44429,24851,1762,1,1,21,Optimistic Tiger 828
5,38617,37418,144,73,41266,24690,47147,2,1,50,Proud Unicorn 174
9,18927,30050,428,3,41321,1135,11029,4,2,56,Gentle Iguana 100
5,69744,5798,30,186,152,29724,12435,2,1,50,Fancy Artist 151
2,45225,9691,365,4,47632,17189,20911,1,2,56,Xenial Eagle 45
3,23560,10901,350,93,24844,27634,18808,4,1,30,Xenial Artist 566
7,84857,28996,200,159,13726,1248,26431,1,1,50,Lively Tiger 798
8,33007,28887,132,91,20944,7934,43747,3,1,21,Inventive Squirrel 394
9,10670,22739,243,160,2808,4725,41184,3,2,40,Energetic Narwhal 568
5,85056,17477,143,143,49473,24922,31016,3,1,40,Optimistic Zebra 469
3,58185,14570,271,104,39219,20788,25207,3,1,50,Quiet Iguana 898
3,25442,3872,327,109,5501,26948,16555,2,1,30,Lively Xerus 138
3,81825,16489,87,105,27392,19106,26592,3,2,30,Inventive Horse 482
7,50887,12094,444,166,3044,12949,38899,3,1,30,Quiet Dragon 573
5,91137,44095,250,22,9199,9606,12133,2,2,21,Inventive Narwhal 89
1,75947,17848,462,65,15446,25345,46766,1,1,21,Fancy Zebra 501
9,1564,1420,179,22,24951,22303,17803,4,2,30,Noble Monkey 606
3,15028,43751,359,170,5429,7589,6249,2,2,21,Eager Wolf 994
1,17626,33956,86,35,38149,2590,29136,1,1,30,Gentle Quokka 975
3,57955,46233,96,10,44437,5516,16770,2,1,56,Vibrant Artist 386
9,48234,9485,279,129,18139,23035,10674,4,1,40,Calm Bear 436
7,6072,34021,294,121,29395,17302,2479,1,2,21,Proud Artist 67
4,9049,28064,352,168,30273,9764,33743,2,2,50,Xenial Yak 858
10,86567,27455,194,172,24733,27864,25653,4,1,40,Brave Zebra 754
6,7009,47013,244,136,6638,16038,21854,1,2,30,Rational Falcon 488
8,39176,43946,166,18,2050,20128,6431,1,2,50,Jolly Bear 213
6,56727,5798,357,186,4951,5423,38197,4,2,21,Eager Horse 331
8,6094,33273,343,45,36215,25878,41891,2,2,56,Zealous Panda 381
2,63757,10698,43,160,45061,12124,4494,3,1,30,Calm Jaguar 225
9,40996,24801,482,40,3268,11553,48359,4,2,21,Eager Falcon 367
2,28768,34031,334,139,43666,5039,7826,3,1,21,Unique Cheetah 527
8,88306,46884,270,179,2454,19583,9418,4,2,50,Kind Zebra 939
1,29311,43807,74,137,6003,23283,14595,4,1,30,Silly Eagle 936
9,74776,45009,445,125,43657,16134,26782,2,1,30,Noble Eagle 87
2,89841,38669,388,35,30230,20864,47605,3,1,30,Witty Horse 630
3,70592,24283,101,134,9606,28395,1655,4,2,50,Fancy Giraffe 886
2,55097,29720,253,156,41929,10764,33244,4,2,30,Calm Owl 921
5,17263,34160,242,186,29679,5906,26304,3,1,56,Merry Dragon 328
10,35056,28089,111,88,7926,17249,15486,1,1,56,Kind Falcon 28
9,79893,47018,432,169,3628,22104,43619,1,1,21,Thoughtful Rabbit 91
1,50372,27717,321,196,3515,24020,13773,4,1,30,Xenial Eagle 391
1,32959,25801,271,165,5345,25693,47136,1,1,30,Kind Monkey 454
1,47954,35925,347,79,31477,15208,9222,2,2,50,Delightful Vulture 567
9,30834,41719,472,131,39889,12448,27493,3,2,56,Inventive Falcon 359
3,14031,30112,374,189,15291,15901,1322,4,1,30,Silly Vulture 540
1,53992,37781,434,128,29292,11115,33836,3,2,56,Eager Zebra 495
10,74603,45989,138,43,19539,18013,29795,3,2,50,Quiet Zebra 53
5,39923,21947,116,189,15492,22572,1735,1,1,21,Jolly Rabbit 473
2,58355,20396,108,65,48151,14739,1302,4,1,40,Witty Zebra 677
9,22141,9078,420,0,41980,11414,7561,3,1,21,Gentle Owl 637
1,64692,17281,200,129,37962,29621,24047,4,1,56,Thoughtful Falcon 856
10,13214,30383,346,165,36266,15845,19503,4,1,40,Witty Narwhal 381
2,71299,28508,115,42,17272,27726,2846,2,1,30,Energetic Xerus 524
6,76878,43346,426,69,49031,24792,24910,2,2,50,Proud Tiger 748
6,90454,26279,12,16,34207,17936,45463,3,2,50,Xenial Iguana 739
1,31310,26469,377,19,28531,6963,26099,4,2,40,Fancy Monkey 296
9,90282,49308,451,54,45363,12393,27357,2,2,40,Zealous Owl 873
7,27782,3164,27,15,6639,22150,16264,2,2,30,Brave Rabbit 791
2,76466,710,463,164,39471,25197,48272,4,1,50,Silly Iguana 51
3,18304,43017,31,24,31581,20846,39112,2,1,21,Youthful Monkey 782
5,64188,27014,427,103,7211,6468,10962,2,2,30,Lively Cheetah 892
4,23627,19477,168,44,47201,3734,18964,1,1,30,Optimistic Dragon 126
10,45910,32087,325,148,30724,18995,43711,4,1,30,Kind Bear 472
3,13936,14939,478,76,36401,2919,23175,3,1,40,Optimistic Falcon 259
3,51647,15413,474,169,28310,27016,45518,3,1,56,Gentle Monkey 39
4,7334,2632,340,153,26117,12827,2699,1,2,21,Noble Narwhal 311
9,45697,30336,446,138,42134,21974,4569,1,1,21,Zealous Wolf 36
7,24150,35868,206,65,42766,11261,11063,3,2,30,Unique Eagle 124
4,32960,29169,260,100,41997,28059,47878,2,1,40,Eager Jaguar 64
10,44548,1804,101,149,21556,4132,42225,1,1,56,Eager Quokka 835
7,63857,3022,126,185,47218,13922,13258,3,2,40,Rational Quokka 657
3,39307,35537,16,58,14602,23791,26561,4,2,21,Noble Jaguar 805
9,87795,31047,440,110,7102,13934,3809,4,2,21,Vibrant Artist 700
7,72188,40952,493,111,13890,10384,21075,4,2,50,Optimistic Wolf 651
7,96951,7117,499,29,377,21879,31966,2,2,50,Delightful Yak 654
9,29015,27664,127,131,16729,2517,34622,4,1,50,Kind Eagle 772
2,88981,42929,123,54,31155,28887,28119,2,1,50,Vibrant Cheetah 45
5,76302,11240,180,121,11644,14671,36151,3,1,30,Noble Eagle 643
1,82776,6007,349,38,11591,1311,36560,1,1,40,Optimistic Iguana 15
6,98118,11020,213,160,24302,2590,49296,1,1,30,Witty Xerus 754
9,61206,36501,38,87,29168,10183,13175,4,1,56,Xenial Iguana 979
3,7928,29917,361,191,24518,13141,11890,4,1,56,Eager Panda 895
6,94007,49517,321,81,31182,10069,15066,3,1,21,Xenial Tiger 433
6,23809,38788,436,146,43660,9934,13417,4,2,50,Quiet Vulture 979
3,73723,7948,185,103,28673,3324,39713,3,1,56,Optimistic Vulture 605
4,86932,3750,389,60,40695,12474,17917,4,2,40,Fancy Cheetah 765
3,21076,37635,480,179,35561,23457,49897,1,2,56,Unique Artist 634
8,72954,9653,76,175,44946,14399,33858,2,2,21,Vibrant Monkey 774
10,32648,12494,213,1,34409,18238,4520,2,2,50,Happy Panda 113
8,13064,44673,212,57,6937,12982,6730,2,2,56,Rational Horse 879
10,3655,20333,116,111,11084,14839,1018,1,2,40,Delightful Artist 547
4,23910,23273,499,72,19529,14947,22406,1,1,30,Silly Narwhal 653
4,84790,30747,93,32,28340,10415,48221,2,2,50,Calm Owl 941
8,97383,43122,471,197,12699,2413,18986,2,2,21,Eager Tiger 488
6,89220,16733,353,105,26455,19760,38517,4,1,21,Gentle Cheetah 23
1,57168,38433,164,177,27923,6853,31595,2,2,21,Lively Bear 288
3,62190,5819,151,119,29777,14879,23153,4,2,56,Kind Zebra 103
9,64923,12267,192,199,29824,1941,45708,2,2,56,Quiet Owl 850
9,10818,38572,50,57,25126,5444,34519,2,2,50,Inventive Wolf 570
1,96500,49019,14,74,3076,9014,41176,3,1,56,Energetic Cheetah 281
3,46582,18240,347,112,11528,27807,18834,2,1,40,Noble Eagle 261
9,19836,34209,482,27,11389,23512,47549,1,2,50,Optimistic Eagle 993
3,46754,13649,468,61,35337,6342,47299,2,1,40,Gentle Horse 850
8,42129,15161,146,157,35255,21619,36714,4,2,21,Youthful Squirrel 185
1,86243,765,300,7,28492,18590,33425,4,1,21,Youthful Monkey 129
10,79357,34965,494,105,38355,16929,37724,1,2,40,Silly Zebra 642
9,24418,42488,139,109,49747,9953,45147,3,2,50,Zealous Panda 98
4,33471,47211,260,122,14160,10439,25353,4,2,30,Unique Falcon 700
4,36347,43909,350,132,30204,16317,6497,2,1,56,Inventive Narwhal 452
2,66674,42040,266,127,37218,10395,48718,3,2,40,Thoughtful Squirrel 385
2,15906,30089,437,102,19203,2283,12205,3,1,56,Brave Cheetah 917
6,57550,20136,457,6,19881,10113,40414,2,2,50,Quiet Cheetah 361
8,71969,2154,246,81,9227,1087,9344,4,1,30,Happy Cheetah 795
5,30353,34836,52,53,8803,16116,11993,4,1,21,Inventive Yak 336
10,22898,34956,298,9,15227,20997,35461,1,2,30,Happy Yak 887
10,26794,46266,396,156,13842,19962,15271,3,1,50,Zealous Wolf 633
2,91671,33275,450,162,20500,9589,47941,1,1,56,Delightful Vulture 906
7,28713,7680,105,168,48521,6303,5408,1,2,21,Proud Eagle 193
5,64517,36599,397,144,12886,973,38377,1,1,21,Witty Owl 573
2,78982,39668,237,91,31509,5167,22075,4,2,30,Optimistic Squirrel 935
4,10204,29146,147,116,31623,23101,20110,2,2,21,Thoughtful Koala 317
3,9079,45397,236,23,22397,19726,34498,4,1,40,Optimistic Quokka 337
2,16484,45227,18,26,38882,5510,40911,4,2,21,Witty Koala 886
5,6962,8519,410,128,17771,7586,45134,3,1,50,Quiet Koala 55
3,77404,29668,65,45,36822,13160,14013,2,1,50,Noble Panda 175
10,26534,33262,106,152,27455,24267,5923,2,2,40,Gentle Bear 650
5,61564,45044,242,125,10505,20389,11106,2,1,56,Gentle Artist 656
8,87605,12428,25,75,19502,9195,38761,2,2,50,Youthful Lion 6
9,4614,45579,467,105,9211,18913,6547,1,1,50,Calm Quokka 745
6,79001,40718,391,49,16222,20177,29210,2,2,56,Delightful Artist 845
1,74986,27283,51,68,15896,14883,33303,4,2,50,Inventive Lion 86
9,27986,24880,434,15,37111,2922,35648,1,1,21,Vibrant Artist 52
9,62482,13938,475,152,23906,4660,44716,2,2,21,Merry Tiger 713
9,42567,33039,299,163,40793,28642,23050,1,2,40,Gentle Jaguar 443
1,76712,5378,189,67,8597,5566,22128,3,1,50,Jolly Squirrel 312
2,57999,17011,496,149,42338,19255,45011,1,2,21,Unique Panda 505
8,52175,24486,293,46,24930,770,36305,2,2,50,Youthful Jaguar 744
1,22363,6482,298,150,33817,4902,19979,1,1,50,Thoughtful Zebra 631
5,24620,42696,153,59,40888,10378,2849,4,2,21,Fancy Wolf 448
6,50782,28396,455,115,37414,4919,14591,4,2,40,Happy Falcon 296
9,94951,41801,191,149,39143,19813,30767,3,2,50,Jolly Koala 163
9,84791,36346,154,57,25918,8973,47116,1,1,56,Silly Dragon 869
3,80401,19845,113,97,4620,22978,49992,2,2,40,Rational Rabbit 19
1,14768,22515,304,76,23366,12491,4785,3,2,30,Energetic Owl 904
3,99146,27211,338,144,19192,7147,35531,3,2,40,Youthful Monkey 893
7,4977,49235,46,194,16849,29465,45749,3,2,30,Proud Artist 504
8,53738,27458,204,27,23037,17319,9039,1,1,40,Inventive Giraffe 952
10,54054,26716,468,86,4732,12357,41129,3,1,21,Proud Zebra 10
1,32458,46667,187,182,21762,22332,35846,2,1,30,Unique Zebra 877
6,70870,3771,421,108,18627,12904,29717,1,1,56,Unique Lion 999
7,47755,48923,316,159,47731,11308,13556,2,1,30,Eager Rabbit 458
5,18730,32309,468,113,10019,15287,30417,1,2,40,Thoughtful Squirrel 807
6,44581,28853,161,168,21253,23391,42782,4,1,50,Youthful Panda 694
5,55650,10226,343,125,5683,19714,40556,1,1,30,Vibrant Wolf 543
5,66985,23191,203,12,12706,25317,25659,2,1,56,Rational Artist 981
3,52697,49320,67,89,30672,16644,25192,3,2,50,Merry Squirrel 161
8,6896,29405,42,28,13241,5498,47981,1,2,21,Xenial Squirrel 689
6,18264,9314,237,132,1339,6205,4592,1,1,40,Optimistic Jaguar 41
9,15812,33276,209,166,33450,17285,21722,3,1,30,Vibrant Wolf 843
7,65315,19029,497,101,10184,6509,29806,2,1,50,Brave Tiger 5
3,74749,20074,49,115,25070,27675,37292,3,2,30,Vibrant Xerus 981
9,50468,4803,418,146,19199,16287,39260,1,1,40,Rational Zebra 276
4,40733,24680,449,25,12843,18511,33136,1,1,50,Lively Iguana 643
4,78556,43041,438,41,38619,21658,34506,3,1,30,Rational Owl 469
4,35727,4267,352,141,38000,21400,14668,3,2,40,Brave Tiger 185
5,58681,32689,277,61,22887,22679,46871,4,2,40,Calm Iguana 693
6,9804,24554,434,191,9474,8788,14403,4,2,40,Thoughtful Cheetah 909
2,60085,29017,19,47,15488,13655,10002,2,1,50,Witty Quokka 33
4,98105,13421,393,85,6302,16413,18873,2,2,50,Noble Panda 755
7,21486,4672,248,130,35921,18933,38774,4,1,50,Energetic Panda 356
4,44050,44728,409,42,2190,29503,37841,1,2,40,Vibrant Wolf 57
9,43834,7605,147,82,43397,8271,33268,3,2,50,Gentle Lion 474
2,53491,46751,453,162,1711,7296,49795,1,1,40,Silly Koala 884
10,6156,8639,157,170,38601,29843,12727,1,2,50,Youthful Xerus 357
7,81096,7934,85,172,23024,752,1102,1,2,21,Jolly Monkey 205
9,45723,21029,306,96,17884,8013,25197,1,2,40,Quiet Monkey 489
8,3520,16369,243,43,26632,23384,25547,2,2,50,Fancy Jaguar 861
5,75470,34587,209,108,21741,16118,16537,2,2,30,Eager Panda 153
7,22146,12828,445,82,14148,26775,16906,4,2,40,Inventive Dragon 198
5,78243,21404,450,129,27239,19027,40374,2,1,50,Xenial Vulture 208
2,84493,33518,207,95,37893,2031,42131,2,1,30,Quiet Narwhal 423
9,81716,47074,465,102,31377,25936,41369,4,2,30,Energetic Eagle 604
7,79244,45606,312,169,27844,1130,2991,1,2,40,Brave Cheetah 335
9,63103,3855,388,71,4981,4441,3877,3,1,30,Delightful Eagle 197
2,49350,20419,83,194,37555,7449,47836,3,1,40,Inventive Yak 731
9,96913,40067,312,66,35709,20132,14096,1,1,30,Happy Artist 37
4,3670,23092,203,47,18009,17750,23449,4,2,56,Quiet Squirrel 70
10,94716,1509,73,101,38023,19459,46306,4,1,21,Energetic Dragon 180
3,40802,31620,383,87,44603,4469,27440,1,2,56,Vibrant Cheetah 407
7,3355,19019,186,190,36738,15234,21806,3,1,56,Kind Yak 968
3,54805,23975,100,92,4203,28221,36937,4,2,30,Lively Koala 86
2,42259,38562,350,1,45490,15383,43089,1,1,56,Fancy Bear 482
3,72705,28023,456,88,22942,20510,46936,1,1,21,Rational Horse 412
10,80309,6526,36,23,39801,8184,41427,1,1,50,Zealous Wolf 587
9,69756,39878,171,164,29301,12413,25375,1,1,40,Youthful Iguana 505
10,71133,34688,370,58,22674,6527,25293,4,2,40,Happy Panda 991
7,23979,42635,445,172,1597,12658,8554,1,1,56,Witty Eagle 723
7,15609,45231,130,91,47365,15329,48817,2,2,56,Youthful Eagle 302
3,88408,45219,231,178,20109,14720,47717,1,2,50,Fancy Unicorn 764
8,16983,39146,123,47,25412,29599,25223,3,1,40,Unique Panda 960
9,18916,17739,85,180,43384,23854,1431,2,1,40,Calm Squirrel 81
3,67181,41349,61,104,28472,16080,29671,3,2,30,Youthful Falcon 878
7,50577,20185,70,128,40539,15278,28803,1,1,40,Merry Narwhal 328
8,50916,1182,248,12,48207,20397,30171,3,1,21,Witty Jaguar 486
9,20188,2623,134,167,7137,11541,22343,3,2,56,Happy Squirrel 759
5,24877,45363,75,127,31634,5274,48250,4,1,50,Optimistic Bear 34
3,68726,594,359,199,9148,15487,18661,2,2,50,Proud Dragon 607
3,80770,6280,305,37,11083,6955,21261,2,2,21,Witty Falcon 321
8,10648,32928,444,61,23160,3954,10227,3,1,40,Xenial Eagle 242
3,20892,19246,76,78,42224,12124,1325,2,1,56,Unique Yak 393
10,98167,3320,21,67,12955,14295,21445,4,1,50,Silly Tiger 468
5,3507,34652,106,31,41157,25962,48539,3,2,21,Jolly Lion 639
3,39512,38569,34,47,442,22661,42030,4,2,56,Jolly Koala 785
8,17587,9916,142,156,36844,27513,47055,4,1,21,Thoughtful Panda 859
2,13213,45709,86,26,27828,12546,33204,1,1,50,Delightful Eagle 729
5,82085,3144,328,4,43491,27309,20330,1,1,50,Calm Dragon 575
4,61075,47768,103,198,15615,12616,13723,1,2,56,Eager Dragon 703
1,23332,49138,181,8,12561,26649,42448,4,1,21,Noble Quokka 152
8,15599,8324,72,164,15910,3763,5360,1,2,30,Proud Artist 884
5,85463,20832,186,58,25108,26859,26050,2,2,21,Brave Falcon 683
1,71479,37528,488,94,46585,26928,36119,2,1,40,Noble Artist 333
4,80296,13233,286,186,34733,28665,13864,2,2,30,Lively Xerus 38
3,83082,5348,488,96,37641,16099,3890,2,1,50,Zealous Zebra 201
6,89970,14699,54,166,21571,17215,38041,4,1,21,Jolly Squirrel 447
10,50920,12848,443,87,37503,6282,13786,2,2,30,Quiet Iguana 364
10,57833,18490,83,27,41009,11966,34174,4,2,21,Calm Lion 670
10,48777,19552,340,123,6963,836,40889,1,1,30,Witty Owl 893
5,23127,10044,267,172,34592,14907,38171,1,2,30,Youthful Cheetah 255
3,76859,18456,227,166,48229,10243,21310,1,1,56,Unique Tiger 386
10,62951,14696,300,130,47803,20791,16646,1,2,56,Lively Owl 634
8,28573,48437,46,172,31639,25635,46072,4,1,56,Kind Artist 246
6,84009,8633,245,99,29531,29385,5160,4,2,56,Gentle Narwhal 93
5,94350,3711,114,30,2046,18243,46941,4,1,30,Quiet Cheetah 872
3,90607,17680,84,104,13360,8847,44671,3,2,50,Youthful Bear 657
8,56979,16256,99,166,2915,7556,8704,4,2,30,Zealous Eagle 372
3,85492,20294,409,143,1155,16638,12992,3,1,56,Proud Tiger 892
10,65657,19623,67,10,46788,18380,35734,3,2,50,Gentle Koala 674
6,33963,46546,168,59,11238,1426,11409,4,2,40,Unique Giraffe 640
4,81607,42448,387,136,10527,23803,15653,2,1,56,Fancy Dragon 133
3,83700,48286,394,101,25352,25902,15810,3,2,56,Noble Giraffe 766
5,79512,10849,473,110,22200,5749,31960,1,2,50,Brave Wolf 786
3,91054,6715,120,94,42674,12662,14213,4,1,40,Lively Artist 761
6,77354,13091,364,199,770,11291,26663,1,2,21,Energetic Quokka 289
8,94269,20436,370,196,28899,3929,23904,1,1,21,Energetic Wolf 550
1,91577,2328,257,141,8444,24653,12602,3,2,56,Quiet Squirrel 410
7,72073,27366,492,144,9254,25470,6499,3,2,56,Calm Owl 438
2,16358,3037,321,199,7831,10959,3174,2,2,30,Witty Vulture 29
2,93406,26596,369,53,8214,13377,15823,3,2,50,Energetic Narwhal 48
9,33980,27303,96,106,34012,19708,36473,1,1,21,Witty Dragon 752
1,3166,734,275,1,32699,22581,23717,4,1,50,Eager Panda 670
5,70629,20993,272,70,11622,28714,4278,4,2,56,Optimistic Cheetah 488
10,92505,46364,355,177,4095,10846,34293,3,1,30,Xenial Horse 700
9,88153,21261,191,47,21860,4570,28993,4,1,40,Youthful Zebra 940
1,63347,34916,165,49,7402,24450,41042,3,1,40,Delightful Rabbit 61
5,68544,37964,42,126,13107,28377,45870,4,1,40,Xenial Falcon 67
3,80092,40068,76,183,8620,26065,7587,3,2,56,Gentle Vulture 686
6,10706,31063,22,14,7650,20288,36176,3,1,50,Optimistic Xerus 829
9,47934,48925,92,6,45529,10195,9413,4,1,50,Brave Zebra 144
9,68574,44627,197,134,48294,2618,42488,3,1,56,Vibrant Narwhal 204
1,96083,36027,330,136,19728,13685,33998,3,1,21,Rational Dragon 842
10,11887,40410,30,186,10077,21966,15195,3,2,30,Xenial Eagle 667
8,77300,6855,203,133,32410,25561,42728,2,2,40,Vibrant Vulture 309
7,6359,43957,377,62,48351,15218,17393,1,2,50,Witty Bear 306
10,96117,3025,433,65,34627,13181,38620,3,2,40,Calm Koala 190
9,54162,3837,330,153,2545,19837,17341,3,2,40,Eager Eagle 640
1,5571,39696,68,187,29057,8063,48302,3,1,21,Zealous Wolf 132
5,19824,8275,242,178,34367,5398,30251,4,2,30,Noble Panda 487
3,22857,2198,490,40,882,29567,45646,3,2,56,Rational Artist 159
4,64618,36554,373,128,28725,13829,41494,3,2,21,Witty Vulture 339
5,36137,25891,487,11,32369,6144,46185,1,2,30,Youthful Lion 825
7,80379,41620,38,183,8512,10520,41448,1,1,40,Eager Lion 11
5,15123,17505,478,87,28484,18117,7715,2,2,40,Silly Xerus 958
7,87612,41444,360,151,39241,13414,2924,3,1,50,Gentle Tiger 403
9,19948,6792,94,52,17126,20820,11020,2,2,56,Proud Eagle 250
6,55549,8385,112,128,47099,23908,4366,3,1,21,Eager Falcon 949
1,23164,22728,445,51,7840,12929,3550,1,2,56,Proud Rabbit 827
3,97111,42063,450,198,19180,4224,48675,4,2,30,Lively Wolf 408
7,35646,30013,500,80,18225,18160,49814,4,1,56,Energetic Owl 267
8,67312,32372,270,60,1418,27688,15669,1,2,30,Optimistic Iguana 207
4,20777,33124,245,135,38750,13865,13962,3,1,50,Zealous Owl 392
3,75608,6721,332,156,38487,2439,11494,4,1,21,Silly Bear 137
9,6119,37597,448,62,43243,28404,31218,3,2,21,Youthful Unicorn 62
8,93662,21105,33,124,43901,25771,47854,3,2,30,Optimistic Squirrel 536
8,48223,10711,45,170,7355,19791,21589,4,1,56,Rational Zebra 964
8,41253,29718,384,146,19448,8433,34644,4,2,21,Witty Cheetah 14
9,57290,13887,336,139,4401,19310,9819,3,2,21,Zealous Owl 207
9,4571,36794,462,146,41254,28804,11099,2,1,21,Youthful Quokka 432
9,4115,30930,189,7,47807,24969,16582,1,2,56,Proud Wolf 720
10,37621,19342,159,197,21125,27670,27013,4,1,30,Kind Unicorn 92
2,18053,8753,471,184,17938,12425,9507,2,2,50,Rational Monkey 781
2,30998,4413,295,120,30321,10475,30220,4,1,56,Merry Cheetah 548
9,13896,6607,349,148,46532,29487,26790,2,2,21,Happy Iguana 457
1,87930,27335,127,176,7871,20984,2897,3,1,21,Brave Yak 667
3,32758,30991,375,76,40716,1781,45994,2,2,30,Calm Narwhal 989
2,3963,23126,241,140,48842,4283,31485,1,1,30,Jolly Artist 661
1,81544,5782,317,39,31986,28764,45180,2,2,40,Youthful Jaguar 729
1,76628,9813,446,64,39532,23216,12779,4,2,50,Gentle Xerus 774
7,97814,11371,466,8,8876,19387,1868,2,1,30,Energetic Lion 682
7,64496,1971,441,69,14304,14405,30042,2,1,21,Happy Lion 597
9,95051,25320,431,25,20131,6747,28754,4,1,30,Witty Giraffe 114
2,84280,46994,283,183,4918,29990,31597,2,1,21,Optimistic Tiger 810
10,94231,8842,460,51,12765,14983,48845,3,2,40,Noble Artist 412
2,66706,30416,478,77,33492,24049,49813,2,2,21,Happy Yak 939
9,69948,17224,158,6,18539,23069,27406,4,1,56,Eager Rabbit 130
8,25634,24597,328,179,31561,3672,20118,4,2,50,Gentle Yak 641
4,10169,7694,374,123,42847,2464,20243,4,1,21,Happy Dragon 671
3,89842,30091,479,195,18788,27972,20322,2,1,30,Merry Falcon 296
1,67562,1057,47,137,12920,1294,17052,1,1,40,Youthful Bear 87
6,23200,9621,409,64,49354,13742,35059,2,1,30,Energetic Dragon 869
10,7352,45135,55,17,21847,7582,13014,2,1,50,Gentle Zebra 919
10,35591,46328,12,172,19339,7735,2725,1,1,50,Calm Koala 892
6,29304,8993,261,181,23753,26108,40454,1,1,50,Proud Giraffe 814
1,77437,27250,467,153,25811,18733,12741,4,1,50,Fancy Xerus 509
10,97479,35851,47,67,10266,13576,39808,3,2,50,Jolly Vulture 129
9,56059,36850,442,64,7953,16047,46287,3,2,21,Vibrant Wolf 54
7,41116,39773,132,119,7793,28805,48434,1,1,50,Silly Giraffe 613
8,92191,32922,15,194,34006,18201,5005,2,2,50,Delightful Xerus 54
9,73134,22056,468,173,22256,4484,26725,4,2,50,Eager Rabbit 850
5,93610,48312,376,73,23897,16667,33252,3,2,21,Youthful Jaguar 364
7,44451,25611,142,165,44354,23208,4212,4,2,30,Proud Giraffe 102
8,51348,3339,267,136,16722,2474,27754,3,2,21,Proud Falcon 353
4,41827,25418,435,74,16763,25445,43126,1,2,21,Happy Owl 366
7,94964,28229,311,16,2017,17270,14160,3,1,21,Merry Rabbit 135
8,69181,42230,80,91,6050,27805,20499,1,2,40,Lively Artist 141
2,63324,6010,407,70,27483,15700,29832,4,1,21,Kind Wolf 33
1,94029,13565,144,75,46512,5266,5938,3,1,50,Zealous Eagle 386
5,99012,3701,163,82,16087,17287,35064,3,2,30,Delightful Giraffe 535
6,65344,42649,399,80,37714,7377,11704,1,2,40,Jolly Quokka 66
9,94165,29144,178,163,39602,25255,2857,4,1,56,Noble Eagle 148
2,49655,16381,109,197,26829,29078,49124,1,2,50,Delightful Rabbit 470
5,90349,6829,399,178,8800,22742,44480,2,2,40,Optimistic Monkey 193
4,55213,1159,133,17,4495,20892,20243,1,1,56,Zealous Cheetah 88
7,64824,30783,302,155,13638,1841,9427,4,2,56,Jolly Vulture 935
2,82413,27114,197,161,45464,19749,30721,1,2,50,Inventive Eagle 915
9,89518,34808,461,154,2693,11034,37196,3,2,50,Eager Tiger 878
3,3553,20021,313,156,1292,21544,3152,4,2,50,Lively Cheetah 918
10,93981,44195,39,47,49524,23175,15657,1,2,21,Optimistic Panda 712
1,89765,17530,415,103,10275,10250,33384,3,2,21,Fancy Yak 600
3,20983,10757,21,4,46315,18914,28332,1,1,30,Vibrant Horse 852
8,95577,28508,477,94,4706,14203,20451,2,2,50,Delightful Quokka 785
1,52958,45408,197,29,12614,28590,7631,3,1,40,Quiet Wolf 352
1,24369,36335,429,188,11500,20724,42203,3,1,56,Kind Vulture 523
3,30624,47982,223,47,43127,27511,28731,4,2,40,Happy Artist 655
9,27944,38831,223,101,12165,16292,29017,2,1,21,Lively Vulture 176
6,93363,16645,457,50,15232,24485,33452,1,1,56,Rational Artist 718
4,38489,3636,97,46,7770,10213,49824,1,1,56,Happy Monkey 18
2,14188,27998,42,82,22381,25014,7415,4,2,40,Merry Quokka 744
10,9597,33099,285,3,15728,7980,26909,3,1,30,Calm Panda 97
7,41529,35216,295,10,1339,11333,7329,3,2,56,Eager Vulture 222
